Coronary Heart Disease,Current Asthma,Diabetes,Mental Health,Obesity,Sleep <7 hours,TractFIPS
3.6,8.6,7.9,11.7,22.8,34.2,6085512038
7.5,11.0,11.6,18.4,37.3,35.4,29077001900
7.0,11.0,11.1,18.7,36.9,35.1,29077005500
4.2,8.1,7.7,9.5,21.0,30.4,6085511916
4.4,8.0,7.9,9.5,21.7,30.6,6085512045
4.4,8.1,8.3,9.9,22.3,31.2,6085512033
6.9,9.5,10.2,14.1,33.0,32.6,29077004302
4.5,7.8,7.0,8.1,20.0,27.5,6085506804
2.8,7.5,6.1,9.2,18.9,32.4,6085512036
4.8,8.3,8.5,10.2,22.5,31.1,6085512047
4.2,8.1,8.0,10.0,22.0,31.4,6085512037
4.4,8.0,7.1,9.0,20.4,29.3,6085506803
6.9,9.6,10.3,14.3,31.7,38.0,51770002800
4.5,8.6,8.5,11.1,23.6,32.6,6085512053
5.7,8.8,10.2,12.5,26.5,33.3,6085511915
7.6,10.3,11.0,16.0,33.7,33.1,29077005600
8.3,11.1,12.6,19.0,37.6,35.5,29077003600
8.2,8.5,11.1,10.6,28.0,33.8,51770003000
4.2,8.2,7.2,9.9,20.9,30.7,6085512052
4.8,8.2,7.5,9.5,21.4,29.5,6085506802
4.1,8.1,7.7,9.8,21.5,31.0,6085512029
4.2,8.2,7.4,10.1,22.3,30.6,6085502906
3.4,7.3,8.3,9.4,19.3,33.8,6085512039
4.5,8.2,7.8,9.8,21.6,30.4,6085502910
4.9,8.2,7.2,10.4,26.2,34.1,51770003100
5.2,8.5,8.4,11.0,21.9,31.9,6085512027
4.1,8.3,8.6,10.7,22.3,33.5,6085512026
3.4,8.5,7.7,11.4,23.5,33.8,6085512023
4.0,9.2,6.1,13.6,27.1,30.7,29077004500
4.4,8.0,9.1,10.5,21.6,33.3,6085512022
8.9,9.8,11.5,14.1,30.7,30.6,29077004400
2.9,6.7,6.8,7.5,17.1,31.2,6085512001
4.5,8.3,7.8,10.1,22.1,31.3,6085502800
4.8,7.8,8.1,9.0,19.9,30.3,6085502702
4.7,8.5,8.1,10.6,23.0,31.1,6085502909
9.9,8.2,12.4,9.4,26.4,31.4,51770002100
4.4,8.0,7.6,9.6,21.4,30.7,6085502908
4.3,8.5,8.1,10.2,22.1,32.0,6085512024
5.3,7.7,9.1,8.9,20.4,29.9,6085512025
5.3,9.3,8.7,13.5,30.7,38.0,51770001200
5.1,8.9,8.2,12.3,29.4,36.4,51770001800
5.0,9.6,11.4,15.0,28.0,36.9,6085512043
5.2,8.0,8.3,9.1,20.9,29.3,6085502907
7.7,10.4,11.8,17.0,35.2,40.2,51770002700
3.9,7.7,8.3,9.4,20.2,32.2,6085512021
4.3,7.9,9.9,10.8,20.9,34.7,6085512042
5.9,9.6,8.9,13.4,29.7,36.8,51770001900
4.6,7.9,7.7,8.9,20.8,29.2,6085503003
4.7,8.2,7.8,9.7,21.3,30.3,6085502701
4.8,8.1,8.8,9.9,22.2,31.3,6085512005
3.9,7.6,7.1,8.3,18.8,29.4,6085506701
3.9,7.8,8.0,9.8,20.4,32.0,6085512019
2.8,8.1,5.3,11.5,28.4,38.0,51770001100
5.2,8.4,8.4,10.0,21.6,30.3,6085502901
2.6,7.3,6.2,9.1,19.0,32.4,6085512020
4.6,8.0,10.4,11.3,22.7,34.7,6085512017
4.8,7.9,7.8,8.8,20.9,28.8,6085502902
8.0,11.1,13.6,19.8,40.3,44.0,51770002600
7.2,11.7,15.4,18.4,42.9,46.9,51770001000
5.9,8.2,8.6,9.5,21.0,29.3,6085503002
4.3,7.9,8.4,9.9,20.0,32.6,6085503116
5.8,8.0,8.6,8.7,21.0,28.0,6085502903
4.6,9.8,11.3,17.0,28.6,40.5,6047001602
4.1,8.0,9.5,11.3,23.6,34.3,6085503208
4.5,9.0,10.5,14.1,27.3,35.7,6085503218
3.0,7.7,6.1,9.0,20.6,31.3,6085502604
4.2,7.7,7.5,8.4,19.0,29.9,6085506604
4.3,7.2,8.0,8.3,19.8,29.8,6085502603
5.2,8.0,9.0,9.5,20.3,30.8,6085506603
8.2,8.9,11.9,11.4,31.5,38.2,51770002200
8.8,12.8,19.6,17.8,45.0,47.9,51770002500
3.5,7.9,7.4,10.3,20.9,33.3,6085503108
3.1,6.4,7.4,7.0,14.8,31.8,6085503334
5.3,7.9,8.1,8.5,20.7,27.8,6085503001
7.8,12.5,16.9,18.0,43.2,46.9,51770000900
9.5,7.2,12.1,6.4,17.6,24.7,6085503332
7.1,10.4,13.3,17.7,31.4,39.2,6047001700
3.7,8.1,9.4,11.9,24.0,35.2,6085503217
4.5,8.1,10.7,12.0,23.8,35.8,6085503204
4.1,7.7,7.4,9.4,19.5,32.1,6085503115
6.4,9.2,9.4,13.2,29.6,36.8,51770000602
7.0,7.8,9.4,7.9,19.6,26.1,6085502601
4.0,7.6,10.2,11.1,20.0,35.9,6085503210
5.6,9.5,12.2,15.5,28.3,38.8,6047001501
6.5,11.4,14.6,22.7,36.9,42.3,6047001601
9.3,12.3,21.7,15.9,45.9,47.9,51770002400
3.5,7.6,7.2,9.7,20.0,31.7,6085506606
7.4,10.7,16.0,19.4,33.8,40.8,6047001503
4.6,8.0,7.3,8.7,21.0,28.2,6085502500
4.5,8.8,9.0,12.8,24.7,35.9,6047002600
4.0,7.9,7.7,9.8,21.0,31.8,6085506601
6.6,7.5,11.2,7.7,18.9,28.7,6085503331
7.7,10.9,12.9,17.1,36.4,42.0,51770000500
4.6,7.2,11.6,10.1,17.3,36.7,6085503207
8.4,11.2,17.9,14.4,41.0,44.7,51770000100
5.1,9.2,10.1,12.8,27.0,34.2,6085503123
4.5,7.7,8.4,9.4,20.7,31.1,6085506605
4.9,8.1,7.8,9.3,21.0,29.6,6085502202
4.4,8.7,8.9,13.1,26.6,34.7,6085506501
6.0,8.4,14.3,13.4,22.1,38.7,6085503214
8.0,10.9,17.0,19.9,35.5,40.5,6047001502
7.2,10.2,13.4,16.9,31.9,38.5,6047001401
4.2,7.3,10.3,9.8,17.1,35.6,6085503337
4.9,8.2,7.7,9.2,21.7,28.7,6085502301
3.4,6.8,8.2,8.1,17.5,32.6,6085503333
4.7,7.1,8.1,7.7,17.1,29.7,6085506202
5.2,8.1,13.0,12.2,20.7,37.8,6085503213
4.1,6.2,8.8,6.6,13.4,31.2,6085507906
4.2,6.1,9.0,6.3,13.2,30.7,6085507903
3.5,6.3,8.3,7.2,13.9,32.3,6085507905
4.0,6.0,8.2,5.9,13.1,29.5,6085507904
4.6,8.3,8.2,10.8,23.3,32.0,6085506402
5.3,7.9,8.7,9.3,20.5,30.0,6085502101
2.8,6.0,7.8,6.9,13.4,33.6,6085503330
8.4,10.6,14.6,17.8,32.0,38.6,6047001302
4.2,8.5,8.4,11.8,23.7,34.1,6085506305
4.3,7.4,10.5,10.0,18.0,35.3,6085503212
4.0,8.5,7.6,11.5,22.8,33.2,6085502201
4.3,7.9,7.1,8.6,21.3,28.2,6085502400
6.8,9.7,12.1,14.4,28.6,36.2,6047001402
5.7,9.4,9.0,13.6,31.1,38.5,51770000601
5.0,9.0,10.9,13.1,27.5,35.0,6085503121
4.1,7.6,10.3,10.6,19.4,36.0,6085503336
6.7,9.6,12.0,14.6,28.6,35.9,6047001301
5.4,7.7,10.7,10.1,19.9,33.8,6085503327
4.0,8.3,7.1,9.8,22.5,30.0,6085502302
4.0,7.9,7.0,9.3,19.8,30.5,6085506302
6.9,10.2,14.0,13.2,36.5,42.2,51770002300
4.5,8.9,8.7,12.5,24.9,33.7,6085502102
2.0,5.7,5.7,6.4,11.5,32.7,6085507807
3.2,6.4,8.0,7.5,14.9,32.9,6085503329
4.7,7.7,11.2,10.7,20.0,35.4,6085503211
3.2,7.6,6.7,9.9,20.2,32.6,6085506304
6.1,8.9,14.0,14.0,25.0,38.8,6085503122
5.0,7.8,11.3,11.2,20.6,35.9,6085503304
4.1,7.0,8.1,7.9,17.0,30.9,6085506204
6.4,10.5,12.8,16.8,30.6,38.2,6047001005
6.5,9.2,11.0,12.6,25.5,34.4,6047001200
8.5,8.7,11.7,11.8,29.7,36.3,51770000400
6.6,9.3,11.2,14.2,34.3,40.0,51770000300
5.0,9.6,11.0,15.3,30.4,35.5,6085503113
4.0,7.8,6.9,9.5,20.2,30.8,6085506401
4.4,8.3,8.4,10.9,24.8,31.3,6085501800
7.6,9.7,12.1,14.1,26.6,35.5,6047001004
4.2,7.6,10.7,10.7,20.4,36.1,6085503315
3.3,8.1,8.2,12.0,22.1,35.5,6085503118
3.6,8.0,6.9,10.0,21.2,31.6,6085501900
4.4,9.0,9.5,14.4,29.8,35.1,6085502002
4.2,7.7,7.7,9.5,20.2,31.4,6085506301
6.0,10.6,12.7,17.6,30.5,39.9,6047001003
5.4,8.0,12.9,11.8,21.3,36.1,6085503305
3.8,6.9,9.5,8.9,17.4,34.0,6085503325
2.9,6.8,6.6,8.4,15.9,33.3,6085506203
1.4,6.1,3.8,7.3,12.9,32.6,6085508004
3.0,6.1,8.5,7.5,13.7,34.5,6085503326
3.7,8.1,8.5,11.6,23.6,33.8,6085503112
4.6,7.7,10.9,11.1,20.7,35.7,6085503111
5.1,9.4,11.1,15.9,32.0,35.8,6085501700
6.2,8.2,11.2,10.9,23.0,32.2,6085502001
6.1,9.3,10.8,13.1,26.4,35.0,6047001101
4.8,8.9,11.7,14.0,26.5,36.8,6085503402
6.0,7.9,14.7,12.0,20.0,37.5,6085503105
4.5,7.2,8.5,8.4,17.7,31.3,6085506103
5.1,8.2,12.6,13.1,24.0,37.0,6085503117
3.8,6.5,9.7,8.1,14.8,34.2,6085503324
5.8,7.7,8.5,8.9,19.2,29.4,6085505900
3.5,8.5,7.4,13.3,24.7,34.2,6085501600
5.4,8.0,8.6,9.3,21.8,29.3,6085500500
3.4,6.0,6.3,6.2,13.6,30.0,6085508102
4.5,7.5,8.9,9.6,21.9,31.0,6085500800
4.9,7.6,7.7,9.0,19.5,30.1,6085505900
3.8,6.6,9.0,7.6,16.7,31.8,6085503313
4.8,8.0,11.2,11.7,23.4,35.4,6085503306
4.3,7.0,7.5,7.6,17.3,29.3,6085506102
4.4,7.7,7.3,8.8,20.8,29.2,6085505800
4.1,6.6,10.7,8.8,14.0,35.8,6085503321
1.6,9.8,3.6,16.3,19.1,34.4,6085500902
4.5,8.2,10.4,12.3,26.7,34.3,6085503401
5.1,9.4,12.5,16.1,27.1,38.8,6085503110
3.6,7.8,6.7,9.1,21.0,29.9,6085500600
4.0,7.1,9.7,9.0,18.6,34.0,6085503323
4.9,7.3,8.2,8.0,18.6,29.3,6085506101
4.4,6.7,8.1,7.2,16.1,29.2,6085507805
3.1,7.6,6.1,10.2,18.5,31.5,6085500901
4.6,6.3,8.2,6.4,14.9,28.8,6085508101
4.4,8.2,10.4,12.3,26.3,34.7,6085503504
4.6,8.8,10.2,13.7,26.9,35.1,6085501502
4.3,7.7,7.4,9.2,20.0,30.8,6085506000
4.4,9.2,8.2,14.0,24.9,33.8,6085501300
3.3,7.8,6.6,10.2,23.3,31.4,6085500300
4.4,8.7,8.5,12.7,22.9,36.0,6047001002
4.7,8.3,8.2,10.6,23.7,30.9,6085500400
4.8,8.9,11.0,13.7,27.1,35.6,6085503507
4.2,8.4,8.1,11.1,23.4,34.7,6047001801
5.5,8.7,10.8,12.9,25.3,33.7,6085501000
4.9,8.9,11.7,14.7,27.6,37.2,6085501501
3.2,7.4,6.5,9.0,17.7,32.1,6085505403
4.5,7.7,10.0,10.0,20.1,33.9,6085503322
4.2,7.3,10.1,10.3,20.2,35.0,6085503511
3.8,8.5,6.8,11.2,21.5,30.8,6085505700
4.7,8.4,11.1,13.0,25.2,35.8,6085503506
3.4,6.3,7.0,6.7,15.0,30.4,6085508204
4.3,6.8,7.7,7.2,16.9,29.2,6085508202
5.6,8.6,12.5,13.0,25.0,35.6,6085503602
5.2,7.0,8.8,6.9,16.6,28.1,6085508301
5.2,6.9,8.3,6.7,16.4,27.2,6085508303
3.0,7.8,6.3,10.8,21.7,33.9,6085505203
3.8,6.4,7.2,6.3,15.1,29.0,6085508203
3.6,7.0,7.7,8.3,16.7,31.9,6085508304
5.2,8.9,10.8,13.9,28.2,34.9,6085501402
4.5,8.7,10.9,13.4,26.0,36.0,6085503703
4.5,7.4,8.6,9.0,19.7,31.5,6085505402
3.0,6.5,6.2,7.3,15.4,31.2,6085508202
4.9,8.7,10.1,12.5,26.2,33.3,6085501200
5.1,8.0,8.4,9.5,20.6,30.5,6085505500
4.3,8.0,9.4,10.2,21.8,33.3,6085503312
4.3,7.9,8.9,10.6,22.0,32.7,6085501101
1.3,9.0,2.4,12.1,15.0,29.1,6085505203
4.1,7.9,9.6,11.1,23.3,34.4,6085503509
2.9,6.4,5.9,7.4,14.9,31.5,6085505401
4.9,8.7,10.7,13.5,27.7,35.0,6085503510
3.3,7.7,6.8,10.9,23.2,33.0,6085500200
4.5,8.7,10.8,13.8,27.8,35.9,6085503711
3.7,9.0,6.3,12.3,19.1,30.4,6085505600
6.0,9.4,9.8,13.9,29.4,36.1,51680001600
5.2,9.1,11.1,14.2,28.9,35.3,6085501401
5.4,8.6,11.1,12.3,27.0,33.5,6085501102
5.0,8.7,11.4,13.7,27.9,35.5,6085503508
6.1,8.6,13.5,13.3,26.6,35.4,6085503710
4.7,8.3,11.1,12.3,24.3,35.3,6085504002
5.2,6.8,8.0,6.4,16.1,26.9,6085508403
2.1,6.1,5.0,7.1,14.2,31.9,6085508507
3.3,6.3,6.0,6.8,14.7,30.1,6085508503
4.2,8.0,10.6,12.0,21.6,36.7,6085503707
4.1,7.8,8.8,10.7,20.7,34.3,6085505303
5.6,9.1,10.4,13.2,26.0,34.3,6085503601
4.0,7.9,8.6,11.0,23.1,33.0,6085500100
3.9,6.7,7.2,7.2,15.8,29.9,6085508505
4.4,7.2,7.9,8.4,17.8,31.0,6085505305
4.3,8.3,10.6,12.6,25.0,36.0,6085504001
4.7,7.6,8.8,9.0,19.0,31.6,6085505304
6.3,8.2,9.1,10.3,25.8,32.8,51680001700
5.4,7.1,8.1,6.4,16.7,25.1,6085510001
4.7,7.6,8.5,9.0,19.8,30.6,6085505302
3.9,7.1,7.9,8.6,18.0,31.9,6085508508
7.1,8.0,15.3,11.9,22.1,35.6,6085503712
3.1,6.7,6.5,8.8,16.1,33.6,6085508504
3.8,7.4,7.6,10.0,19.9,33.3,6085505100
4.3,6.9,7.3,7.2,16.3,29.1,6085508401
6.6,8.6,16.4,14.2,22.0,39.4,6085503709
4.2,7.1,7.4,7.5,16.9,29.6,6085508404
6.8,8.8,14.7,13.4,25.8,35.7,6085503713
5.0,8.6,10.7,12.1,25.3,34.2,6085504102
4.3,7.5,9.3,10.2,21.1,33.6,6085505301
1.0,10.3,1.6,17.6,20.6,34.3,51680001400
5.8,7.9,13.0,11.5,21.3,35.8,6085503903
4.6,7.1,11.6,9.9,16.6,36.0,6085503708
2.8,9.0,6.8,13.5,19.9,34.3,6085504101
2.6,6.5,5.9,7.4,15.0,31.5,6085508703
5.4,7.2,7.9,6.8,17.8,26.2,6085509901
5.8,7.2,9.3,7.4,18.3,27.4,6085509902
4.2,8.1,8.3,11.3,21.9,33.7,6085505202
3.8,7.0,7.0,8.1,17.8,30.3,6085508602
3.5,6.5,9.0,8.1,15.1,33.8,6085504319
3.8,8.1,9.4,12.4,23.5,36.1,6085503902
5.3,7.6,11.6,10.0,18.7,35.0,6085503804
4.5,7.3,8.5,8.5,19.0,30.5,6085508601
4.8,8.2,11.0,12.1,20.7,37.5,6085504318
4.6,7.5,9.1,9.0,20.9,31.1,6085504202
2.8,5.7,7.8,6.5,12.1,32.8,6085504311
6.6,8.4,9.4,10.6,25.7,32.4,51680001800
3.7,7.1,7.0,8.7,18.5,31.6,6085509106
3.5,7.0,6.3,7.9,17.1,30.2,6085509105
4.4,7.4,7.3,8.0,18.5,29.0,6085509802
2.0,6.9,4.8,9.1,17.7,32.9,6085509107
7.2,9.5,11.0,13.4,29.7,36.1,51680000900
2.3,6.8,5.1,8.4,16.3,31.9,6085508704
5.9,8.7,9.6,11.4,28.2,34.7,51680001000
4.0,6.6,9.7,8.1,14.4,34.1,6085504317
4.1,7.5,9.4,9.8,19.3,33.7,6085503802
4.2,7.0,10.5,9.4,17.0,35.3,6085503803
3.9,7.3,6.7,7.8,18.1,28.6,6085509801
2.9,7.3,6.3,9.6,19.6,32.3,6085508800
5.0,7.6,10.1,9.6,18.1,32.8,6085505007
3.1,7.2,5.7,7.9,18.7,29.0,6085509700
3.8,6.9,9.7,9.0,15.9,35.4,6085504316
4.2,7.4,8.2,8.9,19.6,31.2,6085504201
1.6,5.7,4.0,6.1,12.9,31.2,6085505006
8.1,11.3,16.6,16.3,40.9,43.8,51680001900
4.3,6.8,9.9,8.5,16.3,34.1,6085504307
2.8,7.1,5.3,8.1,18.0,29.6,6085509600
3.6,7.4,8.2,9.7,20.1,33.0,6085508900
2.2,6.2,4.8,6.8,14.3,30.7,6085509102
2.2,6.6,4.9,7.3,16.4,30.3,6085509109
4.2,8.2,8.7,11.4,23.1,33.5,6085509000
5.3,9.0,8.9,12.9,28.4,36.1,51680000802
3.7,6.6,9.1,8.4,15.6,34.2,6085504321
2.0,5.9,5.8,7.3,13.7,33.7,6085504322
3.2,8.0,6.7,10.8,22.6,32.2,6085509500
4.5,7.2,9.7,9.2,19.2,33.1,6085504806
1.6,5.9,4.0,6.6,12.9,32.0,6085504901
2.5,7.3,5.5,10.0,21.1,31.9,6085509403
3.2,6.3,8.2,8.0,14.4,34.3,6085504323
1.3,11.0,2.3,19.2,22.3,34.7,51680000203
5.9,10.1,10.5,15.4,32.9,38.2,51680000801
2.5,6.4,6.2,7.6,15.4,32.7,6085505001
4.6,7.7,9.4,10.0,19.1,33.7,6085504802
3.1,7.6,6.7,9.3,19.7,31.7,6085509108
3.1,6.5,6.0,7.7,15.3,31.7,6085504803
3.5,7.2,6.7,8.4,18.6,30.1,6085509201
4.7,7.1,11.0,9.1,16.9,34.6,6085504314
3.7,7.6,7.2,9.8,19.5,31.5,6085509404
7.4,11.0,15.1,16.0,39.5,42.7,51680000700
4.2,6.6,10.0,8.2,15.3,34.2,6085504320
6.2,8.4,10.3,10.1,22.0,30.9,6085504805
5.5,7.3,10.7,8.6,17.9,31.9,6085504308
11.5,11.5,21.5,15.9,41.6,42.8,51680001100
1.1,5.9,2.9,6.8,12.8,31.6,6085505008
4.2,7.3,7.8,8.6,19.3,30.3,6085509202
5.7,7.9,9.7,9.6,20.8,30.4,6085509303
2.6,6.8,5.6,7.5,16.9,30.0,6085509401
4.3,7.5,7.4,8.1,19.4,28.8,6085509302
3.4,6.6,8.4,8.3,15.7,34.1,6085504505
4.1,7.1,9.7,8.9,16.7,34.2,6085504315
4.2,7.0,10.0,9.0,16.4,34.7,6085504410
6.7,10.0,11.6,13.7,32.4,37.7,51680000202
7.1,11.2,16.4,15.6,41.6,45.1,51680000600
5.8,9.0,12.3,11.5,33.6,38.0,51680000500
3.2,7.8,7.0,9.9,19.5,33.5,6085505009
4.1,7.0,9.2,8.7,16.4,33.5,6085504411
3.2,7.6,6.5,9.8,20.7,32.0,6085509304
3.7,6.8,9.0,8.5,15.9,34.5,6085504416
2.2,6.4,5.8,8.5,16.2,34.1,6085504504
8.8,9.3,13.2,11.7,30.1,34.6,51680000300
5.1,8.4,10.8,11.2,19.5,33.0,6085504417
3.8,6.6,9.0,7.9,14.9,33.2,6085504415
6.3,8.7,10.6,10.6,23.5,31.1,6085504601
7.3,10.9,16.0,15.1,39.8,42.8,51680000400
6.3,8.0,9.3,9.4,25.7,31.2,51680000201
4.2,7.5,10.2,10.7,19.6,35.9,6085504418
4.0,7.2,8.9,8.9,17.7,33.0,6085504423
5.6,8.0,12.5,10.4,20.4,33.5,6085504417
4.2,6.9,9.6,8.6,16.8,33.7,6085504507
4.7,6.3,10.3,7.4,13.3,33.2,6085504413
3.7,7.2,9.1,9.7,17.5,35.5,6085504412
3.8,6.2,9.8,7.5,13.2,33.9,6085504414
4.5,7.8,9.8,10.6,24.5,32.9,6085504602
3.5,6.5,8.3,8.0,14.5,33.7,6085504506
4.0,6.8,9.6,8.5,15.7,34.5,6085504421
6.9,8.2,9.0,9.7,23.9,30.4,51680000100
4.0,6.7,9.7,8.3,15.3,33.9,6085504420
5.0,7.9,7.6,9.0,22.7,29.1,6081611200
5.3,7.8,7.7,8.4,21.8,28.3,6081611100
4.8,7.3,11.1,9.5,16.9,35.0,6085504422
5.4,8.4,8.3,9.4,22.9,29.0,6081611300
7.0,10.6,13.8,16.3,36.9,41.7,51760060900
5.4,7.7,7.9,7.7,21.7,26.9,6081609700
4.4,8.2,7.6,10.1,24.2,30.8,6081611000
7.2,10.2,15.0,14.1,37.6,41.6,51760070802
4.8,8.1,8.0,9.8,24.2,30.8,6081610700
3.6,8.7,7.4,12.4,27.4,33.8,6081610800
3.5,6.8,7.7,7.5,14.3,34.0,6001443301
5.1,8.1,7.9,9.1,22.9,29.3,6081609800
6.4,11.3,15.2,16.7,41.5,44.7,51760070801
4.1,8.8,8.1,12.5,28.2,33.6,6081610900
7.3,12.1,16.8,18.4,43.1,45.8,51760060800
4.1,9.2,9.4,15.6,33.1,36.4,6081610203
5.3,7.9,7.8,8.4,22.7,28.0,6081609900
5.0,9.3,10.5,14.9,33.1,38.1,6099003700
8.0,11.4,17.0,15.6,40.6,44.2,51760070900
5.1,9.2,10.4,14.1,31.4,35.1,6081610400
3.5,6.8,7.6,7.6,14.3,33.9,6001443322
5.5,9.6,11.4,15.8,33.6,38.8,6099003803
5.4,7.8,7.8,8.2,22.5,27.1,6081609603
4.0,7.9,6.7,8.8,22.2,29.0,6081610000
4.7,8.8,9.7,13.3,29.5,34.8,6081610201
7.7,10.7,14.6,18.7,39.1,39.4,6099003802
3.7,6.4,8.9,6.6,12.4,32.8,6001443200
4.7,8.6,9.1,13.0,28.8,35.4,6081610202
2.5,6.5,6.5,7.7,12.9,36.0,6001443321
6.2,11.2,14.8,16.1,39.7,44.1,51760070700
3.6,8.0,7.2,10.8,26.2,32.3,6081610100
6.4,9.5,10.4,13.3,30.7,34.8,6099003904
7.2,12.0,16.8,16.9,41.5,45.1,51760070602
6.3,9.5,10.8,14.2,32.2,36.2,6099003804
6.0,10.9,13.8,17.8,39.5,43.4,51760070601
6.2,8.7,8.8,10.5,26.8,31.5,6099003905
8.9,10.1,13.1,14.6,32.5,35.2,6099003603
2.0,5.9,5.7,6.7,11.2,35.7,6001441503
7.1,10.5,11.5,16.5,34.0,37.4,6099003906
7.0,13.0,17.6,18.4,44.3,47.5,51760060700
8.6,11.0,13.2,17.6,35.2,37.6,6099003908
3.4,6.3,8.1,6.5,12.2,33.2,6001443102
6.1,11.0,13.1,15.2,37.5,42.8,51760071001
7.8,11.7,17.8,15.7,41.1,44.6,51760060400
7.8,12.1,18.1,16.6,42.5,45.4,51760021200
7.7,11.4,18.7,15.2,43.2,45.9,51760060200
6.4,10.6,13.9,14.2,35.5,41.5,51760071002
7.5,8.8,10.1,10.6,26.0,31.4,6099003907
5.5,9.1,10.0,12.7,28.8,34.0,6081610302
3.6,8.9,6.9,12.7,27.2,35.5,6099003805
6.2,9.5,9.6,13.2,29.5,34.6,6099003909
4.0,7.8,8.6,9.9,18.0,35.7,6001443002
4.4,7.7,6.9,8.5,21.4,29.2,6081606900
3.8,7.6,7.7,9.0,16.9,34.2,6001442900
3.6,7.6,7.9,9.7,19.0,34.9,6001443001
5.9,9.5,10.0,13.3,30.1,35.7,6099003604
6.1,11.7,15.5,15.4,40.4,44.2,51760021100
6.0,9.7,11.8,12.5,32.7,38.0,51760060500
6.2,12.7,14.5,19.0,41.8,45.9,51760021000
3.4,6.1,8.4,6.4,11.7,33.7,6001443105
4.3,10.2,10.2,14.4,33.8,40.6,51760061000
5.2,7.6,8.4,8.2,20.2,29.2,6081607000
4.6,8.2,7.7,10.1,26.5,32.7,51760060600
5.2,9.3,8.3,13.0,27.4,34.7,6099003605
4.7,9.0,9.2,10.8,29.4,36.7,51760071100
4.4,8.9,8.9,11.4,29.1,35.7,51760020800
5.2,7.6,8.1,8.2,20.6,29.0,6081607100
3.3,6.0,8.6,6.2,10.5,33.4,6001443103
4.2,7.8,9.1,10.0,19.1,35.9,6001442301
4.6,8.0,9.2,10.2,19.2,35.1,6001442800
4.1,7.5,7.6,7.9,20.0,30.1,6081610304
4.2,7.3,7.5,7.8,19.0,29.7,6081606800
3.5,6.6,8.2,7.4,13.3,34.6,6001443104
4.1,7.9,8.1,10.1,18.7,35.1,6001442400
3.5,7.4,7.1,8.6,19.9,30.7,6081608502
2.5,8.5,5.4,11.6,25.5,34.9,51760020500
8.2,11.5,19.6,15.0,42.3,44.9,51760020900
3.5,8.4,6.6,11.1,25.8,34.5,6099003606
4.2,8.0,7.5,9.8,21.3,31.6,6081607200
3.8,8.9,7.9,11.4,27.3,35.5,51760020600
5.4,7.6,8.3,7.9,20.3,28.3,6081607300
4.1,6.7,8.5,7.2,13.6,33.3,6001442200
6.9,11.3,16.3,15.5,37.4,42.2,51760041300
3.7,7.9,7.8,9.8,17.5,35.6,6001442302
9.3,11.4,21.2,15.9,43.8,45.3,51760020700
4.7,7.8,9.4,10.0,18.4,35.6,6001442500
4.9,7.9,8.0,8.7,18.3,31.8,6001442700
4.3,8.1,7.6,10.0,23.5,31.6,6081608501
2.6,8.4,5.5,12.5,23.0,36.0,51760030500
2.8,8.9,4.6,14.0,24.3,33.8,51760041200
5.5,7.3,8.2,7.4,19.3,27.7,6081606700
7.3,9.2,12.2,11.3,30.1,35.6,51760070300
3.0,7.9,6.5,10.3,17.6,36.4,6001441926
2.8,6.8,6.0,7.1,17.6,30.5,6081610303
6.0,8.7,12.1,10.0,30.2,35.2,51760041600
10.0,12.3,22.9,16.5,45.3,46.6,51760020300
2.8,7.4,6.3,9.1,16.7,35.0,6001441921
5.1,9.7,11.5,12.3,31.6,38.4,51760041400
6.2,7.9,9.4,9.1,25.4,31.5,51760070400
4.3,7.5,7.7,8.6,16.9,32.6,6001442601
5.7,7.9,9.4,9.3,22.1,30.5,6081607400
2.9,10.1,6.8,15.4,28.9,38.5,51760030200
3.6,7.3,7.1,9.1,20.7,32.0,6081608400
8.4,13.2,20.0,21.4,48.8,50.2,51760020400
2.9,6.5,5.7,7.3,12.8,33.8,6001441927
6.7,8.0,10.1,8.8,25.4,31.0,51760070100
1.5,11.3,2.7,20.3,23.1,37.4,51760040300
3.6,7.5,6.9,9.2,21.4,32.4,6081607500
8.6,14.5,21.4,21.7,48.9,49.7,51760020200
4.8,8.6,8.8,11.0,20.7,34.9,6001442602
4.0,6.3,8.8,6.5,12.2,33.1,6001442100
2.6,8.7,4.7,12.7,23.2,33.4,51760041100
3.9,6.9,7.3,8.3,14.4,34.5,6001441923
4.4,9.6,7.2,14.8,24.6,33.4,51760040400
9.2,15.1,22.1,23.0,49.7,50.1,51760030100
4.4,7.8,7.6,9.4,22.2,30.9,6081606600
1.9,6.6,4.5,7.5,13.1,34.7,6001441925
3.5,8.0,7.7,10.2,18.5,36.0,6001441700
3.0,7.8,4.6,9.8,20.8,30.0,51760041000
4.8,7.4,7.3,7.1,19.9,26.6,6081606500
8.5,15.5,21.2,23.1,48.9,50.1,51760020100
2.9,7.9,5.0,10.0,22.3,31.2,51760040900
5.7,7.2,8.0,6.9,21.8,26.7,51760050600
3.4,7.8,5.7,9.7,23.4,31.2,51760040800
4.1,8.2,8.5,10.6,18.6,36.1,6001441602
3.3,8.0,5.5,10.3,21.9,30.6,51760040500
5.3,8.2,9.3,10.4,24.0,31.8,6081607600
3.9,7.5,7.7,9.0,16.9,34.4,6001441800
3.7,6.5,8.8,6.8,12.4,33.2,6001442000
