TractFIPS,no-obesity,sleep >7,no-asthma,no-mental-health-prob,commute,pollution,density,safety,lat,long
36061011900,69.8,60.0,88.5,85.6,18.78148148148148,0.0,12.077208285678045,99.3659906565,40.7573151,-73.9860247
49035114000,73.1,69.8,91.9,89.2,23.93864013266998,4.0,9.493329470027241,99.6780649816,40.757595,-111.8974571
34017017700,65.6,56.5,91.1,85.2,35.96133751306165,5.0,12.93809888193529,99.5586734153,40.7576451,-74.04311829999997
36081030903,77.9,59.7,91.6,89.3,42.77098408104197,4.0,13.189083457211614,99.3696037976,40.7579485,-73.89006490000001
36061010000,86.1,69.7,91.6,92.3,28.720367278797998,0.0,12.679823222927206,99.3659906565,40.7580653,-73.9712318
36081030902,77.0,58.4,90.9,87.9,44.18642533936652,1.0,13.203923730042838,99.3696037976,40.7580597,-73.8961589
36081015300,78.4,62.2,90.7,88.9,40.04186413902054,1.0,13.105526878043284,99.3696037976,40.7580816,-73.9136474
36081032700,75.5,60.3,91.7,89.2,45.43487982112912,1.0,13.575158291832429,99.3696037976,40.7584364,-73.8854176
36081029700,78.9,60.9,91.2,89.1,45.269230769230774,1.0,11.662063010148952,99.3696037976,40.75868300000001,-73.9030015
34017017500,64.6,56.9,91.3,84.9,44.052430365920266,4.0,13.767334783500536,99.5586734153,40.7586765,-74.0375728
17143003101,67.8,68.2,90.9,89.3,22.985806451612905,70.0,10.051280928136286,99.396058993,40.7581912,-89.6593714
36081033700,74.9,60.0,91.4,88.7,48.39490790899242,2.0,13.41337397399714,99.3696037976,40.7587307,-73.88262809999998
36061010800,86.9,71.5,91.5,92.7,32.22248803827751,0.0,14.137673576906893,99.3659906565,40.7589685,-73.965453
36081033900,73.3,60.2,91.1,88.5,51.741596638655466,2.0,13.35092514235492,99.3696037976,40.7590238,-73.87983829999997
36081087100,75.8,55.7,89.8,87.2,45.10253699788585,3.0,11.68216579265314,99.3696037976,40.7589475,-73.833256
36081035100,74.3,61.3,91.0,89.0,48.895399780941936,2.0,13.651719778000533,99.3696037976,40.7590997,-73.87704649999998
36081152902,82.5,64.8,91.6,91.6,42.26370967741935,5.0,11.83195450719612,99.3696037976,40.75933670000001,-73.72398929999999
34013000700,63.6,51.3,89.5,84.6,35.25925925925926,8.0,12.550238513941467,99.3400163381,40.7593348,-74.1919364
36061010200,84.6,70.1,91.7,92.5,21.8,0.0,10.521025447913543,99.3659906565,40.75942379999999,-73.9744493
36081118500,80.5,56.9,91.3,88.4,42.24385633270321,7.0,12.848009976614616,99.3696037976,40.7594676,-73.80380670000002
36081146300,81.6,62.3,91.3,90.3,41.082767978290356,5.0,12.461333383702856,99.3696037976,40.7594665,-73.7811007
36081118100,81.0,60.7,91.2,89.6,46.28926701570681,8.0,12.478975585853355,99.3696037976,40.75949960000001,-73.7873594
36081036500,68.3,57.1,89.8,85.8,46.79781818181819,3.0,13.387317922630636,99.3696037976,40.759524600000006,-73.8656054
34013009100,65.2,53.7,90.7,84.3,36.954425942156,10.0,12.253697797050286,99.3400163381,40.761005,-74.17987
36081035300,69.0,58.1,90.2,86.9,46.35463917525774,3.0,13.08875006365882,99.3696037976,40.759612,-73.87412490000001
36081118700,81.3,56.2,91.3,88.2,44.595381526104404,6.0,12.835653889493274,99.3696037976,40.7596321,-73.81288020000002
